polling_unit_id,source_file,draft_province,draft_district,draft_subdistrict_or_municipality,draft_municipality,draft_moo,draft_unit_number,official_province,official_district,official_subdistrict,official_municipality,official_moo,lat,lon,tambon_code,amphoe_code,province_code,location_verified,tambon_verified,tambon_lat,tambon_lon,verification_source,verification_note,needs_location_review,location_review_reason,location_confidence,path_header_unit_match,path_header_locality_match,province_expected_match,district_expected_match,missing_moo,header_unit_number,header_moo,header_locality,header_district,header_constituency_number,header_province,has_markdown,path_local_government,path_local_government_type,path_local_government_name,path_unit_number,path_folder,pdf_path
ทต_เทพนคร_หน_วยท_19_0001,ทต_เทพนคร_หน_วยท_19_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,19.0,19.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,,19.0,,เมือง,,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,19.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 19_0001.pdf
ทต_เทพนคร_หน_วยท_1_0001,ทต_เทพนคร_หน_วยท_1_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,,1.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_moo,0.55,True,True,True,True,True,,,เทพนคร,เมือง,,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,1.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 1_0001.pdf
ทต_เทพนคร_หน_วยท_20_0001,ทต_เทพนคร_หน_วยท_20_0001.pdf,กำแพงเพชร,เมือง,คามเทพนคร,ทต.เทพนคร,15.0,20.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,20.0,15.0,คามเทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,20.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 20_0001.pdf
ทต_เทพนคร_หน_วยท_21_0001,ทต_เทพนคร_หน_วยท_21_0001.pdf,กำแพงเพชร,เมือง,เพาเวอร์,ทต.เทพนคร,16.0,21.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch,0.55,True,False,True,True,False,21.0,16.0,เพาเวอร์,เมือง,2.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,21.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 21_0001.pdf
ทต_เทพนคร_หน_วยท_22_0001,ทต_เทพนคร_หน_วยท_22_0001.pdf,กำแพงเพชร,เมือง,ถนนฯ,ทต.เทพนคร,17.0,22.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch,0.55,True,False,True,True,False,22.0,17.0,ถนนฯ,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,22.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 22_0001.pdf
ทต_เทพนคร_หน_วยท_23_0001,ทต_เทพนคร_หน_วยท_23_0001.pdf,กรุงเทพฯ,เมือง,เทพนคร,ทต.เทพนคร,18.0,23.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,23.0,18.0,เทพนคร,เมือง,1.0,กรุงเทพฯ,True,ทต.เทพนคร,ทต,เทพนคร,23.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 23_0001.pdf
ทต_เทพนคร_หน_วยท_24_0001,ทต_เทพนคร_หน_วยท_24_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,19.0,24.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,24.0,19.0,เทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,24.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 24_0001.pdf
ทต_เทพนคร_หน_วยท_25_0001,ทต_เทพนคร_หน_วยท_25_0001.pdf,กำแพงเพชร,มิลง,เทพนคร,ทต.เทพนคร,20.0,25.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,district_ocr_unreliable,0.55,True,True,True,False,False,25.0,20.0,เทพนคร,มิลง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,25.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 25_0001.pdf
ทต_เทพนคร_หน_วยท_26_0001,ทต_เทพนคร_หน_วยท_26_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,21.0,26.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,26.0,21.0,เทพนคร,เมือง,,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,26.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 26_0001.pdf
ทต_เทพนคร_หน_วยท_27_0001,ทต_เทพนคร_หน_วยท_27_0001.pdf,กรุงเทพฯ,เมือง,เทพนคร,ทต.เทพนคร,22.0,27.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,27.0,22.0,เทพนคร,เมือง,1.0,กรุงเทพฯ,True,ทต.เทพนคร,ทต,เทพนคร,27.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 27_0001.pdf
ทต_เทพนคร_หน_วยท_2_0001,ทต_เทพนคร_หน_วยท_2_0001.pdf,สมุทรสาคร,เมืองฯ,เทพนคร,ทต.เทพนคร,1.0,2.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,2.0,1.0,เทพนคร,เมืองฯ,1.0,สมุทรสาคร,True,ทต.เทพนคร,ทต,เทพนคร,2.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 2_0001.pdf
ทต_เทพนคร_หน_วยท_3_0001,ทต_เทพนคร_หน_วยท_3_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,2.0,3.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,3.0,2.0,เทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,3.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 3_0001.pdf
ทต_เทพนคร_หน_วยท_4_0001,ทต_เทพนคร_หน_วยท_4_0001.pdf,กำแพงเพชร,เมือง,เขตราหานคร,ทต.เทพนคร,3.0,4.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch,0.55,True,False,True,True,False,4.0,3.0,เขตราหานคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,4.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 4_0001.pdf
ทต_เทพนคร_หน_วยท_5_0001,ทต_เทพนคร_หน_วยท_5_0001.pdf,เชียงใหม่,เมือง,เพลง,ทต.เทพนคร,3.0,5.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch;province_ocr_unreliable,0.55,True,False,False,True,False,5.0,3.0,เพลง,เมือง,1.0,เชียงใหม่,True,ทต.เทพนคร,ทต,เทพนคร,5.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 5_0001.pdf
ทต_เทพนคร_หน_วยท_6_0001,ทต_เทพนคร_หน_วยท_6_0001.pdf,กรุงเทพฯ,,เทพนคร,ทต.เทพนคร,4.0,2.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,unit_number_mismatch;province_ocr_unreliable,0.55,False,True,False,True,False,2.0,4.0,,,2.0,กรุงเทพฯ,True,ทต.เทพนคร,ทต,เทพนคร,6.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 6_0001.pdf
ทต_เทพนคร_หน_วยท_7_0001,ทต_เทพนคร_หน_วยท_7_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,5.0,7.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,7.0,5.0,เทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,7.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 7_0001.pdf
ทต_เทพนคร_หน_วยท_9_0001,ทต_เทพนคร_หน_วยท_9_0001.pdf,กำแพงเพชร,เมือง,เทพฯ อ.,ทต.เทพนคร,7.0,9.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch,0.55,True,False,True,True,False,9.0,7.0,เทพฯ อ.,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,9.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 9_0001.pdf
ตำบลอ_างทอง_หน_วยท_18_0001,ตำบลอ_างทอง_หน_วยท_18_0001.pdf,กรุงเทพมหานคร,เมืองฯ,ตำบลอ่างทอง,ตำบลอ่างทอง,13.0,18.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,province_ocr_unreliable,0.55,True,True,False,True,False,18.0,13.0,,เมืองฯ,1.0,กรุงเทพมหานคร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,18.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 18_0001.pdf
ทต_นครช_ม_หน_วยท_8_0001,ทต_นครช_ม_หน_วยท_8_0001.pdf,กำแพงเพชร,เมือง,นครชุม,ทต.นครชุม,5.0,8.0,กำแพงเพชร,เมืองกำแพงเพชร,นครชุม,,,,,,,,False,True,16.4752,99.5116,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,,5.0,,เมือง,1.0,กำแพงเพชร,True,ทต.นครชุม,ทต,นครชุม,8.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 8_0001.pdf
ตำบลอ_างทอง_หน_วยท_21_0001,ตำบลอ_างทอง_หน_วยท_21_0001.pdf,กำแพงเพชร,เมือง,ค่างทอง,ตำบลอ่างทอง,16.0,21.0,กำแพงเพชร,เมืองกำแพงเพชร,อ่างทอง,,,,,,,,False,True,16.3442,99.5196,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch,0.55,True,False,True,True,False,21.0,16.0,ค่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,21.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 21_0001.pdf
ทต_เทพนคร_หน_วยท_13_0001,ทต_เทพนคร_หน_วยท_13_0001.pdf,กำแพงเพชร,เมืองฯ,เทนนอร์,ทต.เทพนคร,9.0,13.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,locality_mismatch,0.55,True,False,True,True,False,13.0,9.0,เทนนอร์,เมืองฯ,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,13.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 13_0001.pdf
ทต_เทพนคร_หน_วยท_8_0001,ทต_เทพนคร_หน_วยท_8_0001.pdf,กำแพงเพชร,เมืองฯ,เทพนคร,ทต.เทพนคร,6.0,8.0,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,,,,,,,,False,True,16.43,99.61,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,False,,0.9,True,True,True,True,False,8.0,6.0,เทพนคร,เมืองฯ,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,8.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 8_0001.pdf
ตำบลทรงธรรม_หน_วยท_10_0001,ตำบลทรงธรรม_หน_วยท_10_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,10.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,10.0,,
ตำบลนาบ่อคำ_หน_วยท_10_0001_copy,ตำบลนาบ่อคำ_หน_วยท_10_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,10.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,10.0,,
ตำบลวังทอง_หน_วยท_10_0001_copy_2,ตำบลวังทอง_หน_วยท_10_0001_copy_2.pdf,,,วังทอง,ตำบลวังทอง,,10.0,กำแพงเพชร,เมืองกำแพงเพชร,วังทอง,,,,,,,,False,True,16.2937,99.3964,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลวังทอง,ตำบล,วังทอง,10.0,,
ตำบลทรงธรรม_หน_วยท_11_0001,ตำบลทรงธรรม_หน_วยท_11_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,11.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,11.0,,
ตำบลนาบ่อคำ_หน_วยท_11_0001_copy,ตำบลนาบ่อคำ_หน_วยท_11_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,11.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,11.0,,
ตำบลวังทอง_หน_วยท_11_0001_copy_2,ตำบลวังทอง_หน_วยท_11_0001_copy_2.pdf,,,วังทอง,ตำบลวังทอง,,11.0,กำแพงเพชร,เมืองกำแพงเพชร,วังทอง,,,,,,,,False,True,16.2937,99.3964,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลวังทอง,ตำบล,วังทอง,11.0,,
ตำบลทรงธรรม_หน_วยท_12_0001,ตำบลทรงธรรม_หน_วยท_12_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,12.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,12.0,,
ตำบลนาบ่อคำ_หน_วยท_12_0001_copy,ตำบลนาบ่อคำ_หน_วยท_12_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,12.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,12.0,,
ตำบลวังทอง_หน_วยท_12_0001_copy_2,ตำบลวังทอง_หน_วยท_12_0001_copy_2.pdf,,,วังทอง,ตำบลวังทอง,,12.0,กำแพงเพชร,เมืองกำแพงเพชร,วังทอง,,,,,,,,False,True,16.2937,99.3964,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลวังทอง,ตำบล,วังทอง,12.0,,
ตำบลทรงธรรม_หน_วยท_13_0001,ตำบลทรงธรรม_หน_วยท_13_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,13.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,13.0,,
ตำบลนาบ่อคำ_หน_วยท_13_0001_copy,ตำบลนาบ่อคำ_หน_วยท_13_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,13.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,13.0,,
ตำบลวังทอง_หน_วยท_13_0001_copy_2,ตำบลวังทอง_หน_วยท_13_0001_copy_2.pdf,,,วังทอง,ตำบลวังทอง,,13.0,กำแพงเพชร,เมืองกำแพงเพชร,วังทอง,,,,,,,,False,True,16.2937,99.3964,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลวังทอง,ตำบล,วังทอง,13.0,,
ตำบลทรงธรรม_หน_วยท_14_0001,ตำบลทรงธรรม_หน_วยท_14_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,14.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,14.0,,
ตำบลนาบ่อคำ_หน_วยท_14_0001_copy,ตำบลนาบ่อคำ_หน_วยท_14_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,14.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,14.0,,
ตำบลทรงธรรม_หน_วยท_15_0001,ตำบลทรงธรรม_หน_วยท_15_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,15.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,15.0,,
ตำบลนาบ่อคำ_หน_วยท_15_0001_copy,ตำบลนาบ่อคำ_หน_วยท_15_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,15.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,15.0,,
ตำบลทรงธรรม_หน_วยท_16_0001,ตำบลทรงธรรม_หน_วยท_16_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,16.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,16.0,,
ตำบลนาบ่อคำ_หน_วยท_16_0001_copy,ตำบลนาบ่อคำ_หน_วยท_16_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,16.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,16.0,,
ตำบลนาบ่อคำ_หน_วยท_17_0001_copy,ตำบลนาบ่อคำ_หน_วยท_17_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,17.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,17.0,,
ตำบลทรงธรรม_หน_วยท_18_0001,ตำบลทรงธรรม_หน_วยท_18_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,18.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,18.0,,
ตำบลนาบ่อคำ_หน_วยท_18_0001_copy,ตำบลนาบ่อคำ_หน_วยท_18_0001_copy.pdf,,,นาบ่อคำ,ตำบลนาบ่อคำ,,18.0,กำแพงเพชร,เมืองกำแพงเพชร,นาบ่อคำ,,,,,,,,False,True,16.49,99.3,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลนาบ่อคำ,ตำบล,นาบ่อคำ,18.0,,
ตำบลทรงธรรม_หน_วยท_19_0001,ตำบลทรงธรรม_หน_วยท_19_0001.pdf,,,ทรงธรรม,ตำบลทรงธรรม,,19.0,กำแพงเพชร,เมืองกำแพงเพชร,ทรงธรรม,,,,,,,,False,True,16.5189,99.4042,User-provided approximate tambon centroid,Tambon mapping from source folder/name; coordinates are approximate centroid/reference point not official GIS boundary,True,missing_markdown;missing_moo,0.35,True,True,True,True,True,,,,,,,False,ตำบลทรงธรรม,ตำบล,ทรงธรรม,19.0,,
